instant,tanggal,musim,tahun,bulan,jam,libur,hari,hari_kerja,kondisi_cuaca,temp,suhu_terasa,kelembaban,windspeed,pengguna_casual,pengguna_terdaftar,jumlah,periode_hari,kehangatan,tingkat_kelembaban
3004,2011-05-10,Semi,2011,Mei,1,tidak,Rabu,ya,Cerah,13.620000000000001,13.997,0.59,6.0032,3,12,15,Malam,Hangat,Sedang
3005,2011-05-10,Semi,2011,Mei,2,tidak,Rabu,ya,Cerah,12.68,13.000399999999999,0.58,8.9981,1,4,5,Malam,Hangat,Sedang
3006,2011-05-10,Semi,2011,Mei,3,tidak,Rabu,ya,Cerah,12.68,13.000399999999999,0.54,12.998000000000001,1,3,4,Malam,Hangat,Sedang
3007,2011-05-10,Semi,2011,Mei,4,tidak,Rabu,ya,Cerah,11.739999999999998,11.997200000000003,0.62,16.997899999999998,0,2,2,Malam,Dingin,Sedang
3008,2011-05-10,Semi,2011,Mei,5,tidak,Rabu,ya,Cerah,10.8,11.000600000000002,0.66,15.001299999999999,1,28,29,Malam,Dingin,Sedang
3009,2011-05-10,Semi,2011,Mei,6,tidak,Rabu,ya,Cerah,11.739999999999998,11.997200000000003,0.67,8.9981,9,103,112,Malam,Dingin,Sedang
3010,2011-05-10,Semi,2011,Mei,7,tidak,Rabu,ya,Berawan,12.68,13.000399999999999,0.62,8.9981,13,301,314,Pagi,Hangat,Sedang
3011,2011-05-10,Semi,2011,Mei,8,tidak,Rabu,ya,Berawan,15.5,15.9968,0.51,7.0015,28,397,425,Pagi,Hangat,Sedang
3012,2011-05-10,Semi,2011,Mei,9,tidak,Rabu,ya,Berawan,16.44,17.0,0.48,7.0015,29,176,205,Pagi,Hangat,Sedang
3013,2011-05-10,Semi,2011,Mei,10,tidak,Rabu,ya,Berawan,18.320000000000004,18.9998,0.37,6.0032,27,100,127,Pagi,Hangat,Rendah
3014,2011-05-10,Semi,2011,Mei,11,tidak,Rabu,ya,Berawan,18.320000000000004,18.9998,0.43,8.9981,17,108,125,Pagi,Hangat,Sedang
3015,2011-05-10,Semi,2011,Mei,12,tidak,Rabu,ya,Berawan,20.2,24.999200000000002,0.38,0.0,47,170,217,Pagi,Panas,Rendah
3016,2011-05-10,Semi,2011,Mei,13,tidak,Rabu,ya,Berawan,21.14,24.999200000000002,0.38,16.997899999999998,50,152,202,Sore,Panas,Rendah
3017,2011-05-10,Semi,2011,Mei,14,tidak,Rabu,ya,Berawan,21.14,24.999200000000002,0.33,0.0,42,134,176,Sore,Panas,Rendah
3018,2011-05-10,Semi,2011,Mei,15,tidak,Rabu,ya,Berawan,22.080000000000002,24.999200000000002,0.33,6.0032,28,152,180,Sore,Panas,Rendah
3019,2011-05-10,Semi,2011,Mei,16,tidak,Rabu,ya,Cerah,23.020000000000003,24.999200000000002,0.31,7.0015,56,271,327,Sore,Panas,Rendah
3020,2011-05-10,Semi,2011,Mei,17,tidak,Rabu,ya,Cerah,22.080000000000002,24.999200000000002,0.33,0.0,79,532,611,Sore,Panas,Rendah
3021,2011-05-10,Semi,2011,Mei,18,tidak,Rabu,ya,Cerah,22.080000000000002,24.999200000000002,0.29,8.9981,70,480,550,Sore,Panas,Rendah
3022,2011-05-10,Semi,2011,Mei,19,tidak,Rabu,ya,Cerah,20.2,24.999200000000002,0.43,15.001299999999999,69,365,434,Malam,Panas,Sedang
3023,2011-05-10,Semi,2011,Mei,20,tidak,Rabu,ya,Cerah,17.380000000000003,18.0032,0.6,8.9981,50,241,291,Malam,Hangat,Sedang
3024,2011-05-10,Semi,2011,Mei,21,tidak,Rabu,ya,Cerah,17.380000000000003,18.0032,0.52,0.0,30,173,203,Malam,Hangat,Sedang
3025,2011-05-10,Semi,2011,Mei,22,tidak,Rabu,ya,Cerah,16.44,17.0,0.55,7.0015,29,121,150,Malam,Hangat,Sedang
3026,2011-05-10,Semi,2011,Mei,23,tidak,Rabu,ya,Berawan,16.44,17.0,0.59,8.9981,9,72,81,Malam,Hangat,Sedang
3027,2011-05-11,Semi,2011,Mei,0,tidak,Kamis,ya,Berawan,16.44,17.0,0.55,8.9981,8,30,38,Malam,Hangat,Sedang
3028,2011-05-11,Semi,2011,Mei,1,tidak,Kamis,ya,Berawan,15.5,15.9968,0.59,7.0015,4,16,20,Malam,Hangat,Sedang
3029,2011-05-11,Semi,2011,Mei,2,tidak,Kamis,ya,Cerah,16.44,17.0,0.59,0.0,6,4,10,Malam,Hangat,Sedang
3030,2011-05-11,Semi,2011,Mei,3,tidak,Kamis,ya,Cerah,15.5,15.9968,0.63,15.001299999999999,0,3,3,Malam,Hangat,Sedang
3031,2011-05-11,Semi,2011,Mei,4,tidak,Kamis,ya,Berawan,14.559999999999999,15.0002,0.88,8.9981,0,2,2,Malam,Hangat,Tinggi
3032,2011-05-11,Semi,2011,Mei,5,tidak,Kamis,ya,Cerah,13.620000000000001,13.997,0.88,8.9981,0,20,20,Malam,Hangat,Tinggi
3033,2011-05-11,Semi,2011,Mei,6,tidak,Kamis,ya,Cerah,13.620000000000001,13.997,0.8199999999999998,8.9981,6,93,99,Malam,Hangat,Tinggi
3034,2011-05-11,Semi,2011,Mei,7,tidak,Kamis,ya,Cerah,14.559999999999999,15.0002,0.72,12.998000000000001,25,293,318,Pagi,Hangat,Tinggi
3035,2011-05-11,Semi,2011,Mei,8,tidak,Kamis,ya,Cerah,14.559999999999999,15.0002,0.77,16.997899999999998,21,421,442,Pagi,Hangat,Tinggi
3036,2011-05-11,Semi,2011,Mei,9,tidak,Kamis,ya,Cerah,16.44,17.0,0.72,8.9981,21,182,203,Pagi,Hangat,Tinggi
3037,2011-05-11,Semi,2011,Mei,10,tidak,Kamis,ya,Cerah,17.380000000000003,18.0032,0.68,6.0032,30,124,154,Pagi,Hangat,Sedang
3038,2011-05-11,Semi,2011,Mei,11,tidak,Kamis,ya,Cerah,18.320000000000004,18.9998,0.64,6.0032,18,123,141,Pagi,Hangat,Sedang
3039,2011-05-11,Semi,2011,Mei,12,tidak,Kamis,ya,Cerah,20.2,24.999200000000002,0.56,0.0,41,185,226,Pagi,Panas,Sedang
3040,2011-05-11,Semi,2011,Mei,13,tidak,Kamis,ya,Cerah,21.14,24.999200000000002,0.5,0.0,36,157,193,Sore,Panas,Sedang
3041,2011-05-11,Semi,2011,Mei,14,tidak,Kamis,ya,Cerah,21.14,24.999200000000002,0.53,6.0032,36,141,177,Sore,Panas,Sedang
3042,2011-05-11,Semi,2011,Mei,15,tidak,Kamis,ya,Cerah,22.080000000000002,24.999200000000002,0.4099999999999999,0.0,48,131,179,Sore,Panas,Sedang
3043,2011-05-11,Semi,2011,Mei,16,tidak,Kamis,ya,Cerah,23.020000000000003,24.999200000000002,0.39,0.0,49,240,289,Sore,Panas,Rendah
3044,2011-05-11,Semi,2011,Mei,17,tidak,Kamis,ya,Cerah,22.080000000000002,24.999200000000002,0.4699999999999999,7.0015,17,242,259,Sore,Panas,Sedang
3045,2011-05-11,Semi,2011,Mei,18,tidak,Kamis,ya,Cerah,21.14,24.999200000000002,0.5,19.999499999999998,40,234,274,Sore,Panas,Sedang
3046,2011-05-11,Semi,2011,Mei,19,tidak,Kamis,ya,Cerah,18.320000000000004,18.9998,0.52,8.9981,60,341,401,Malam,Hangat,Sedang
3047,2011-05-11,Semi,2011,Mei,20,tidak,Kamis,ya,Cerah,17.380000000000003,18.0032,0.64,8.9981,28,245,273,Malam,Hangat,Sedang
3048,2011-05-11,Semi,2011,Mei,21,tidak,Kamis,ya,Cerah,17.380000000000003,18.0032,0.6,0.0,32,202,234,Malam,Hangat,Sedang
3049,2011-05-11,Semi,2011,Mei,22,tidak,Kamis,ya,Cerah,15.5,15.9968,0.72,16.997899999999998,12,134,146,Malam,Hangat,Tinggi
3050,2011-05-11,Semi,2011,Mei,23,tidak,Kamis,ya,Cerah,13.620000000000001,13.997,0.88,16.997899999999998,12,69,81,Malam,Hangat,Tinggi
3051,2011-05-12,Semi,2011,Mei,0,tidak,Jumat,ya,Berawan,13.620000000000001,13.997,0.88,15.001299999999999,5,39,44,Malam,Hangat,Tinggi
3052,2011-05-12,Semi,2011,Mei,1,tidak,Jumat,ya,Cerah,13.620000000000001,13.997,0.88,15.001299999999999,1,16,17,Malam,Hangat,Tinggi
3053,2011-05-12,Semi,2011,Mei,2,tidak,Jumat,ya,Cerah,12.68,13.000399999999999,0.9399999999999998,12.998000000000001,1,14,15,Malam,Hangat,Tinggi
3054,2011-05-12,Semi,2011,Mei,3,tidak,Jumat,ya,Cerah,12.68,13.000399999999999,0.88,8.9981,0,5,5,Malam,Hangat,Tinggi
3055,2011-05-12,Semi,2011,Mei,4,tidak,Jumat,ya,Cerah,11.739999999999998,11.997200000000003,0.9399999999999998,0.0,1,5,6,Malam,Dingin,Tinggi
3056,2011-05-12,Semi,2011,Mei,5,tidak,Jumat,ya,Cerah,11.739999999999998,11.997200000000003,0.9399999999999998,8.9981,2,27,29,Malam,Dingin,Tinggi
3057,2011-05-12,Semi,2011,Mei,6,tidak,Jumat,ya,Cerah,12.68,13.000399999999999,0.88,0.0,9,103,112,Malam,Hangat,Tinggi
3058,2011-05-12,Semi,2011,Mei,7,tidak,Jumat,ya,Cerah,13.620000000000001,13.997,0.88,8.9981,14,283,297,Pagi,Hangat,Tinggi
3059,2011-05-12,Semi,2011,Mei,8,tidak,Jumat,ya,Cerah,14.559999999999999,15.0002,0.8199999999999998,12.998000000000001,27,394,421,Pagi,Hangat,Tinggi
3060,2011-05-12,Semi,2011,Mei,9,tidak,Jumat,ya,Berawan,15.5,15.9968,0.77,19.0012,21,191,212,Pagi,Hangat,Tinggi
3061,2011-05-12,Semi,2011,Mei,10,tidak,Jumat,ya,Berawan,17.380000000000003,18.0032,0.68,15.001299999999999,28,119,147,Pagi,Hangat,Sedang
3062,2011-05-12,Semi,2011,Mei,11,tidak,Jumat,ya,Cerah,19.259999999999998,20.003,0.6,15.001299999999999,43,136,179,Pagi,Panas,Sedang
3063,2011-05-12,Semi,2011,Mei,12,tidak,Jumat,ya,Cerah,19.259999999999998,20.003,0.6,15.001299999999999,43,164,207,Pagi,Panas,Sedang
3064,2011-05-12,Semi,2011,Mei,13,tidak,Jumat,ya,Berawan,21.14,24.999200000000002,0.57,19.999499999999998,48,170,218,Sore,Panas,Sedang
3065,2011-05-12,Semi,2011,Mei,14,tidak,Jumat,ya,Berawan,21.14,24.0026,0.61,15.001299999999999,43,148,191,Sore,Panas,Sedang
3066,2011-05-12,Semi,2011,Mei,15,tidak,Jumat,ya,Berawan,22.080000000000002,24.999200000000002,0.53,16.997899999999998,54,163,217,Sore,Panas,Sedang
3067,2011-05-12,Semi,2011,Mei,16,tidak,Jumat,ya,Berawan,22.080000000000002,24.999200000000002,0.57,16.997899999999998,50,238,288,Sore,Panas,Sedang
3068,2011-05-12,Semi,2011,Mei,17,tidak,Jumat,ya,Berawan,22.080000000000002,24.999200000000002,0.57,12.998000000000001,54,540,594,Sore,Panas,Sedang
3069,2011-05-12,Semi,2011,Mei,18,tidak,Jumat,ya,Cerah,21.14,24.0026,0.69,15.001299999999999,64,463,527,Sore,Panas,Sedang
3070,2011-05-12,Semi,2011,Mei,19,tidak,Jumat,ya,Berawan,20.2,24.0026,0.64,12.998000000000001,59,305,364,Malam,Panas,Sedang
3071,2011-05-12,Semi,2011,Mei,20,tidak,Jumat,ya,Cerah,20.2,24.0026,0.64,12.998000000000001,56,220,276,Malam,Panas,Sedang
3072,2011-05-12,Semi,2011,Mei,21,tidak,Jumat,ya,Cerah,18.320000000000004,18.9998,0.83,8.9981,31,192,223,Malam,Hangat,Tinggi
3073,2011-05-12,Semi,2011,Mei,22,tidak,Jumat,ya,Cerah,17.380000000000003,18.0032,0.83,12.998000000000001,25,147,172,Malam,Hangat,Tinggi
3074,2011-05-12,Semi,2011,Mei,23,tidak,Jumat,ya,Berawan,17.380000000000003,18.0032,0.77,12.998000000000001,16,87,103,Malam,Hangat,Tinggi
3075,2011-05-13,Semi,2011,Mei,0,tidak,Sabtu,ya,Berawan,16.44,17.0,0.83,11.0014,6,46,52,Malam,Hangat,Tinggi
3076,2011-05-13,Semi,2011,Mei,1,tidak,Sabtu,ya,Cerah,16.44,17.0,0.83,11.0014,5,15,20,Malam,Hangat,Tinggi
3077,2011-05-13,Semi,2011,Mei,2,tidak,Sabtu,ya,Berawan,15.5,15.9968,0.88,8.9981,3,8,11,Malam,Hangat,Tinggi
3078,2011-05-13,Semi,2011,Mei,3,tidak,Sabtu,ya,Berawan,15.5,15.9968,0.88,8.9981,2,2,4,Malam,Hangat,Tinggi
3079,2011-05-13,Semi,2011,Mei,4,tidak,Sabtu,ya,Hujan Ringan,15.5,15.9968,0.88,11.0014,2,3,5,Malam,Hangat,Tinggi
3080,2011-05-13,Semi,2011,Mei,5,tidak,Sabtu,ya,Berawan,15.5,15.9968,0.88,12.998000000000001,1,24,25,Malam,Hangat,Tinggi
3081,2011-05-13,Semi,2011,Mei,6,tidak,Sabtu,ya,Hujan Ringan,15.5,15.9968,0.88,8.9981,6,76,82,Malam,Hangat,Tinggi
3082,2011-05-13,Semi,2011,Mei,7,tidak,Sabtu,ya,Hujan Ringan,15.5,15.9968,0.88,11.0014,16,141,157,Pagi,Hangat,Tinggi
3083,2011-05-13,Semi,2011,Mei,8,tidak,Sabtu,ya,Berawan,15.5,15.9968,0.88,12.998000000000001,26,361,387,Pagi,Hangat,Tinggi
3084,2011-05-13,Semi,2011,Mei,9,tidak,Sabtu,ya,Berawan,15.5,15.9968,0.88,12.998000000000001,18,215,233,Pagi,Hangat,Tinggi
3085,2011-05-13,Semi,2011,Mei,10,tidak,Sabtu,ya,Berawan,16.44,17.0,0.83,8.9981,31,99,130,Pagi,Hangat,Tinggi
3086,2011-05-13,Semi,2011,Mei,11,tidak,Sabtu,ya,Berawan,16.44,17.0,0.83,11.0014,56,90,146,Pagi,Hangat,Tinggi
3087,2011-05-13,Semi,2011,Mei,12,tidak,Sabtu,ya,Berawan,16.44,17.0,0.88,12.998000000000001,53,170,223,Pagi,Hangat,Tinggi
3088,2011-05-13,Semi,2011,Mei,13,tidak,Sabtu,ya,Berawan,16.44,17.0,0.88,26.0027,69,157,226,Sore,Hangat,Tinggi
3089,2011-05-13,Semi,2011,Mei,14,tidak,Sabtu,ya,Berawan,16.44,17.0,0.8699999999999999,19.0012,70,120,190,Sore,Hangat,Tinggi
3090,2011-05-13,Semi,2011,Mei,15,tidak,Sabtu,ya,Berawan,16.44,17.0,0.88,11.0014,56,142,198,Sore,Hangat,Tinggi
3091,2011-05-13,Semi,2011,Mei,16,tidak,Sabtu,ya,Berawan,16.44,17.0,0.88,8.9981,44,256,300,Sore,Hangat,Tinggi
3092,2011-05-13,Semi,2011,Mei,17,tidak,Sabtu,ya,Hujan Ringan,16.44,17.0,0.88,11.0014,62,429,491,Sore,Hangat,Tinggi
3093,2011-05-13,Semi,2011,Mei,18,tidak,Sabtu,ya,Hujan Ringan,16.44,17.0,0.88,11.0014,39,359,398,Sore,Hangat,Tinggi
3094,2011-05-13,Semi,2011,Mei,19,tidak,Sabtu,ya,Berawan,16.44,17.0,0.83,12.998000000000001,25,245,270,Malam,Hangat,Tinggi
3095,2011-05-13,Semi,2011,Mei,20,tidak,Sabtu,ya,Berawan,16.44,17.0,0.83,8.9981,22,130,152,Malam,Hangat,Tinggi
3096,2011-05-13,Semi,2011,Mei,21,tidak,Sabtu,ya,Berawan,16.44,17.0,0.84,11.0014,24,130,154,Malam,Hangat,Tinggi
3097,2011-05-13,Semi,2011,Mei,22,tidak,Sabtu,ya,Berawan,16.44,17.0,0.83,15.001299999999999,25,107,132,Malam,Hangat,Tinggi
3098,2011-05-13,Semi,2011,Mei,23,tidak,Sabtu,ya,Hujan Ringan,15.5,15.9968,0.88,11.0014,31,88,119,Malam,Hangat,Tinggi
3099,2011-05-14,Semi,2011,Mei,0,tidak,Minggu,tidak,Berawan,15.5,15.9968,0.88,8.9981,24,78,102,Malam,Hangat,Tinggi
3100,2011-05-14,Semi,2011,Mei,1,tidak,Minggu,tidak,Berawan,15.5,15.9968,0.88,8.9981,18,64,82,Malam,Hangat,Tinggi
3101,2011-05-14,Semi,2011,Mei,2,tidak,Minggu,tidak,Berawan,15.5,15.9968,0.88,8.9981,15,37,52,Malam,Hangat,Tinggi
3102,2011-05-14,Semi,2011,Mei,3,tidak,Minggu,tidak,Berawan,15.5,15.9968,0.88,8.9981,5,30,35,Malam,Hangat,Tinggi
3103,2011-05-14,Semi,2011,Mei,4,tidak,Minggu,tidak,Berawan,15.5,15.9968,0.8199999999999998,11.0014,1,4,5,Malam,Hangat,Tinggi
3104,2011-05-14,Semi,2011,Mei,5,tidak,Minggu,tidak,Berawan,15.5,15.9968,0.8199999999999998,7.0015,7,7,14,Malam,Hangat,Tinggi
3105,2011-05-14,Semi,2011,Mei,6,tidak,Minggu,tidak,Berawan,15.5,15.9968,0.88,7.0015,2,9,11,Malam,Hangat,Tinggi
3106,2011-05-14,Semi,2011,Mei,7,tidak,Minggu,tidak,Hujan Ringan,14.559999999999999,15.0002,1.0,0.0,4,28,32,Pagi,Hangat,Tinggi
3107,2011-05-14,Semi,2011,Mei,8,tidak,Minggu,tidak,Hujan Ringan,15.5,15.9968,0.9399999999999998,0.0,16,72,88,Pagi,Hangat,Tinggi
3108,2011-05-14,Semi,2011,Mei,9,tidak,Minggu,tidak,Berawan,16.44,17.0,0.9399999999999998,6.0032,14,86,100,Pagi,Hangat,Tinggi
3109,2011-05-14,Semi,2011,Mei,10,tidak,Minggu,tidak,Berawan,16.44,17.0,0.9399999999999998,11.0014,34,133,167,Pagi,Hangat,Tinggi
3110,2011-05-14,Semi,2011,Mei,11,tidak,Minggu,tidak,Berawan,16.44,17.0,0.9399999999999998,8.9981,72,207,279,Pagi,Hangat,Tinggi
3111,2011-05-14,Semi,2011,Mei,12,tidak,Minggu,tidak,Hujan Ringan,16.44,17.0,1.0,6.0032,75,204,279,Pagi,Hangat,Tinggi
3112,2011-05-14,Semi,2011,Mei,13,tidak,Minggu,tidak,Hujan Ringan,16.44,17.0,1.0,6.0032,68,180,248,Sore,Hangat,Tinggi
3113,2011-05-14,Semi,2011,Mei,14,tidak,Minggu,tidak,Berawan,17.380000000000003,18.0032,0.9399999999999998,8.9981,57,159,216,Sore,Hangat,Tinggi
3114,2011-05-14,Semi,2011,Mei,15,tidak,Minggu,tidak,Berawan,17.380000000000003,18.0032,0.9399999999999998,11.0014,73,221,294,Sore,Hangat,Tinggi
3115,2011-05-14,Semi,2011,Mei,16,tidak,Minggu,tidak,Berawan,17.380000000000003,18.0032,0.9399999999999998,12.998000000000001,107,188,295,Sore,Hangat,Tinggi
3116,2011-05-14,Semi,2011,Mei,17,tidak,Minggu,tidak,Berawan,18.320000000000004,18.9998,0.88,12.998000000000001,78,194,272,Sore,Hangat,Tinggi
3117,2011-05-14,Semi,2011,Mei,18,tidak,Minggu,tidak,Berawan,18.320000000000004,18.9998,0.88,15.001299999999999,88,216,304,Sore,Hangat,Tinggi
3118,2011-05-14,Semi,2011,Mei,19,tidak,Minggu,tidak,Hujan Ringan,17.380000000000003,18.0032,0.9399999999999998,8.9981,69,179,248,Malam,Hangat,Tinggi
3119,2011-05-14,Semi,2011,Mei,20,tidak,Minggu,tidak,Hujan Ringan,17.380000000000003,18.0032,0.9399999999999998,8.9981,42,115,157,Malam,Hangat,Tinggi
3120,2011-05-14,Semi,2011,Mei,21,tidak,Minggu,tidak,Hujan Ringan,17.380000000000003,18.0032,0.9399999999999998,15.001299999999999,15,44,59,Malam,Hangat,Tinggi
3121,2011-05-14,Semi,2011,Mei,22,tidak,Minggu,tidak,Hujan Ringan,17.380000000000003,18.0032,0.9399999999999998,11.0014,7,19,26,Malam,Hangat,Tinggi
3122,2011-05-14,Semi,2011,Mei,23,tidak,Minggu,tidak,Hujan Ringan,16.44,17.0,1.0,12.998000000000001,11,33,44,Malam,Hangat,Tinggi
3123,2011-05-15,Semi,2011,Mei,0,tidak,Senin,tidak,Berawan,16.44,17.0,1.0,0.0,5,34,39,Malam,Hangat,Tinggi
3124,2011-05-15,Semi,2011,Mei,1,tidak,Senin,tidak,Berawan,16.44,17.0,1.0,7.0015,4,43,47,Malam,Hangat,Tinggi
3125,2011-05-15,Semi,2011,Mei,2,tidak,Senin,tidak,Berawan,16.44,17.0,1.0,8.9981,13,37,50,Malam,Hangat,Tinggi
3126,2011-05-15,Semi,2011,Mei,3,tidak,Senin,tidak,Berawan,16.44,17.0,1.0,0.0,11,21,32,Malam,Hangat,Tinggi
3127,2011-05-15,Semi,2011,Mei,4,tidak,Senin,tidak,Berawan,16.44,17.0,1.0,0.0,5,8,13,Malam,Hangat,Tinggi
3128,2011-05-15,Semi,2011,Mei,5,tidak,Senin,tidak,Hujan Ringan,16.44,17.0,1.0,7.0015,3,11,14,Malam,Hangat,Tinggi
3129,2011-05-15,Semi,2011,Mei,6,tidak,Senin,tidak,Berawan,16.44,17.0,1.0,8.9981,3,14,17,Malam,Hangat,Tinggi
3130,2011-05-15,Semi,2011,Mei,7,tidak,Senin,tidak,Berawan,16.44,17.0,1.0,8.9981,4,38,42,Pagi,Hangat,Tinggi
3131,2011-05-15,Semi,2011,Mei,8,tidak,Senin,tidak,Berawan,17.380000000000003,18.0032,0.9399999999999998,8.9981,24,46,70,Pagi,Hangat,Tinggi
3132,2011-05-15,Semi,2011,Mei,9,tidak,Senin,tidak,Cerah,19.259999999999998,20.003,0.83,16.997899999999998,36,98,134,Pagi,Panas,Tinggi
3133,2011-05-15,Semi,2011,Mei,10,tidak,Senin,tidak,Cerah,19.259999999999998,20.003,0.83,15.001299999999999,73,153,226,Pagi,Panas,Tinggi
3134,2011-05-15,Semi,2011,Mei,11,tidak,Senin,tidak,Cerah,20.2,22.0028,0.78,15.001299999999999,120,202,322,Pagi,Panas,Tinggi
3135,2011-05-15,Semi,2011,Mei,12,tidak,Senin,tidak,Cerah,21.14,22.9994,0.73,19.999499999999998,120,247,367,Pagi,Panas,Tinggi
3136,2011-05-15,Semi,2011,Mei,13,tidak,Senin,tidak,Cerah,21.14,22.9994,0.73,19.0012,195,261,456,Sore,Panas,Tinggi
3137,2011-05-15,Semi,2011,Mei,14,tidak,Senin,tidak,Cerah,22.080000000000002,24.0026,0.73,12.998000000000001,183,254,437,Sore,Panas,Tinggi
3138,2011-05-15,Semi,2011,Mei,15,tidak,Senin,tidak,Cerah,23.020000000000003,24.999200000000002,0.69,16.997899999999998,206,253,459,Sore,Panas,Sedang
3139,2011-05-15,Semi,2011,Mei,16,tidak,Senin,tidak,Cerah,22.080000000000002,24.0026,0.69,16.997899999999998,158,282,440,Sore,Panas,Sedang
3140,2011-05-15,Semi,2011,Mei,17,tidak,Senin,tidak,Hujan Ringan,18.320000000000004,18.9998,0.78,23.9994,137,255,392,Sore,Hangat,Tinggi
3141,2011-05-15,Semi,2011,Mei,18,tidak,Senin,tidak,Cerah,18.320000000000004,18.9998,0.78,16.997899999999998,60,177,237,Sore,Hangat,Tinggi
3142,2011-05-15,Semi,2011,Mei,19,tidak,Senin,tidak,Cerah,18.320000000000004,18.9998,0.83,7.0015,78,153,231,Malam,Hangat,Tinggi
3143,2011-05-15,Semi,2011,Mei,20,tidak,Senin,tidak,Cerah,17.380000000000003,18.0032,0.88,0.0,53,138,191,Malam,Hangat,Tinggi
3144,2011-05-15,Semi,2011,Mei,21,tidak,Senin,tidak,Cerah,17.380000000000003,18.0032,0.88,0.0,44,107,151,Malam,Hangat,Tinggi
3145,2011-05-15,Semi,2011,Mei,22,tidak,Senin,tidak,Cerah,18.320000000000004,18.9998,0.83,0.0,29,88,117,Malam,Hangat,Tinggi
3146,2011-05-15,Semi,2011,Mei,23,tidak,Senin,tidak,Cerah,17.380000000000003,18.0032,0.88,15.001299999999999,18,51,69,Malam,Hangat,Tinggi
3147,2011-05-16,Semi,2011,Mei,0,tidak,Selasa,ya,Cerah,16.44,17.0,0.9399999999999998,7.0015,17,21,38,Malam,Hangat,Tinggi
3148,2011-05-16,Semi,2011,Mei,1,tidak,Selasa,ya,Cerah,16.44,17.0,0.9399999999999998,8.9981,6,8,14,Malam,Hangat,Tinggi
3149,2011-05-16,Semi,2011,Mei,2,tidak,Selasa,ya,Cerah,15.5,15.9968,1.0,6.0032,4,9,13,Malam,Hangat,Tinggi
3150,2011-05-16,Semi,2011,Mei,3,tidak,Selasa,ya,Cerah,15.5,15.9968,0.9399999999999998,11.0014,1,3,4,Malam,Hangat,Tinggi
3151,2011-05-16,Semi,2011,Mei,4,tidak,Selasa,ya,Cerah,15.5,15.9968,1.0,8.9981,1,5,6,Malam,Hangat,Tinggi
3152,2011-05-16,Semi,2011,Mei,5,tidak,Selasa,ya,Cerah,15.5,15.9968,0.93,12.998000000000001,1,20,21,Malam,Hangat,Tinggi
3153,2011-05-16,Semi,2011,Mei,6,tidak,Selasa,ya,Cerah,16.44,17.0,0.88,11.0014,11,93,104,Malam,Hangat,Tinggi
3154,2011-05-16,Semi,2011,Mei,7,tidak,Selasa,ya,Cerah,16.44,17.0,0.83,19.0012,27,245,272,Pagi,Hangat,Tinggi
3155,2011-05-16,Semi,2011,Mei,8,tidak,Selasa,ya,Cerah,18.320000000000004,18.9998,0.73,19.999499999999998,28,366,394,Pagi,Hangat,Tinggi
3156,2011-05-16,Semi,2011,Mei,9,tidak,Selasa,ya,Cerah,20.2,22.9994,0.69,12.998000000000001,38,156,194,Pagi,Panas,Sedang
3157,2011-05-16,Semi,2011,Mei,10,tidak,Selasa,ya,Cerah,21.14,24.0026,0.65,6.0032,37,75,112,Pagi,Panas,Sedang
3158,2011-05-16,Semi,2011,Mei,11,tidak,Selasa,ya,Cerah,22.080000000000002,24.999200000000002,0.57,0.0,56,129,185,Pagi,Panas,Sedang
3159,2011-05-16,Semi,2011,Mei,12,tidak,Selasa,ya,Cerah,23.020000000000003,24.999200000000002,0.54,6.0032,72,137,209,Pagi,Panas,Sedang
3160,2011-05-16,Semi,2011,Mei,13,tidak,Selasa,ya,Cerah,23.96,26.002399999999994,0.51,0.0,61,153,214,Sore,Panas,Sedang
3161,2011-05-16,Semi,2011,Mei,14,tidak,Selasa,ya,Cerah,23.96,26.002399999999994,0.51,0.0,76,117,193,Sore,Panas,Sedang
3162,2011-05-16,Semi,2011,Mei,15,tidak,Selasa,ya,Cerah,25.839999999999996,28.002199999999995,0.51,0.0,55,110,165,Sore,Panas,Sedang
3163,2011-05-16,Semi,2011,Mei,16,tidak,Selasa,ya,Hujan Ringan,20.2,22.0028,0.78,16.997899999999998,45,181,226,Sore,Panas,Tinggi
3164,2011-05-16,Semi,2011,Mei,17,tidak,Selasa,ya,Cerah,19.259999999999998,20.003,0.88,15.001299999999999,47,227,274,Sore,Panas,Tinggi
3165,2011-05-16,Semi,2011,Mei,18,tidak,Selasa,ya,Hujan Ringan,19.259999999999998,20.003,0.83,12.998000000000001,55,398,453,Sore,Panas,Tinggi
3166,2011-05-16,Semi,2011,Mei,19,tidak,Selasa,ya,Cerah,19.259999999999998,20.003,0.83,16.997899999999998,36,272,308,Malam,Panas,Tinggi
3167,2011-05-16,Semi,2011,Mei,20,tidak,Selasa,ya,Cerah,19.259999999999998,20.003,0.83,0.0,31,167,198,Malam,Panas,Tinggi
3168,2011-05-16,Semi,2011,Mei,21,tidak,Selasa,ya,Cerah,19.259999999999998,20.003,0.83,0.0,28,149,177,Malam,Panas,Tinggi
3169,2011-05-16,Semi,2011,Mei,22,tidak,Selasa,ya,Cerah,18.320000000000004,18.9998,0.88,6.0032,22,105,127,Malam,Hangat,Tinggi
3170,2011-05-16,Semi,2011,Mei,23,tidak,Selasa,ya,Cerah,18.320000000000004,18.9998,0.88,6.0032,18,39,57,Malam,Hangat,Tinggi
